"id","name","longitude","latitude","primary_category","alternate_categories","address","locality","postcode","region","country","phones","emails","websites","socials","brand","confidence","version","source_datasets","source_licenses","source_update_times"
"ef8df269-f7c7-4b94-9dae-556d62100191","Marina Liberchuk, DMD","-73.9849874888785","40.748864770331","dentist","","19 W 34th St Rm 1209","New York","10001","NY","US","(212) 967-2843","","http://nycdentaloffice.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-05-01T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"95aa43e3-4cc9-43c2-9bc4-029ca2993db9","Van Madison Brown, DDS","-73.9824231603651","40.7480707704899","dentist","","20 E 35th St","New York","10016","NY","US","(212) 685-4217","","http://www.parkavenuedentistnyc.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-03-20T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"f21a9471-3beb-4608-964d-4281297b80f1","Porcelain and Composite Veneers","-73.98247527","40.74809138","dentist","cosmetic_dentist | general_dentistry","20 E 35th St","New York","10016-0222","NY","US","+13474349753","","http://dentalofficemanhattan.com/","https://www.facebook.com/720232444508259","Emergency Dentist Midtown","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"0e09e07d-3abf-4521-98ec-9c03c68bb531","Dariya Momot","-73.98590263","40.749294","dentist","general_dentistry","19 W 34th St","New York","10001-0055","NY","US","+12125646686","","http://www.darlingsmile.com/","https://www.facebook.com/133389920036928","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"248a55f7-cd7a-4d5f-8132-6f1776474b40","Abraham N Brenholz Dr.Ari DDS","-73.9816251727026","40.7477685912874","dentist","","16 Park Ave Ste 2","New York","10016","NY","US","(212) 213-2046","abraham@bioholisticdenistry.co","http://www.bioholisticdentistry.com","https://www.facebook.com/154778527892543","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-07-10T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"882a88b6-560d-41ad-8b6f-37d6cbcb35d4","Farag Dentistry","-74.02757023","40.74891338","dentist","general_dentistry | cosmetic_dentist","1006 Washington St","Hoboken","07030-5210","NJ","US","+12017927073","faragdentistry@gmail.com","http://faragdentistry.com/","https://www.facebook.com/468760283139168","","0.9940379858016968","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"2466c4b9-63c7-4327-a044-d8a9da5f595e","Bear Brook Dental Care","-74.035237133503","40.7457266985147","dentist","","727 Adams St","Hoboken","07030","NJ","US","(201) 479-2752","","http://www.bearbrookdentalcare.com","","","0.9902192950248718","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-11-17T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"9fdf7a98-ab99-4c58-a7ec-07dee0e43c89","Dr. Farag Dentist","-74.0277514611137","40.7489421155332","dentist","","1006 Washington St","Hoboken","07030","NJ","US","(201) 792-7073","","http://faragdentistry.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-10-20T00:00:00.000 | 2026-06-11T11:57:15Z"
"542e2357-4a65-4f84-bb28-1bf90254b58c","Dr. Stephen Ramsay, DMD","-73.9792051233918","40.747053427304","dentist","","257 Lexington Ave","New York","10016","NY","US","(212) 683-2877","","http://renewal2.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-03-10T00:00:00.000 | 2026-06-11T11:57:15Z"
"46faec95-f067-4230-91c8-d871f7918955","Stephen R Ramsay","-73.97907838","40.74711676","dentist","general_dentistry | doctor","257 Lexington Ave","New York","10016-4167","NY","US","+12126832877","info@drramsaydmd.com","https://business.google.com/site/l/06880086041254023462?hl=en-US","https://www.facebook.com/1606975059540370","","0.9243454933166504","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"dac7d416-2c5b-4f0d-978f-6d5d11298fde","Chrysler Tower Periodontics and Implant Dentistry","-73.98157","40.74818","dentist","doctor | health_and_medical","35 E 35th St","New York","10016-0219","NY","US","+19172891069","neilfinnndds@gmail.com","http://www.ChryslerPerioNYC.com/","https://www.facebook.com/280645372052912","","0.9538626670837402","2","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"8d4d8ed9-b86e-4b01-99c4-d4ed1956f392","Nina Kumar DDS","-73.981691","40.748248","dentist","","35 E 35th St","New York","10174","NY","US","(212) 867-2967","","http://www.ninakumardds.com","https://www.twitter.com/ninakumardds","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2021-01-06T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"106ff0d5-d89b-457f-a974-58874cd9467a","Gentle Dental Associates","-73.98333576","40.67665515","dentist","general_dentistry","215 5th Ave","Brooklyn","11215-1255","NY","US","+17187892400","parkslopesmiles@gmail.com","http://Zendentistryparkslope.com/","https://www.facebook.com/147975218583079","","0.9935299754142761","2","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"e20148ab-b82c-4245-8f6c-71457b9764b2","D'Arco and Tehrani DDS","-73.98331497","40.67665819","dentist","general_dentistry","586 President St","New York","11215-1212","NY","US","+17183986300","darcotehranidds@nyc.rr.com","http://www.parkslopedentistry.com","https://www.facebook.com/193783843972638","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"701604a5-725c-4d8d-a92a-571e74c18ee8","Manhattan Dental Spa","-73.98255132","40.74869545","dentist","orthodontist | teeth_whitening","200 Madison Ave","New York","10016-3901","NY","US","+12126832530","info@manhattandentalspa.com","http://www.manhattandentalspa.com/","https://www.facebook.com/137219856324634","Manhattan Dental Spa","0.9913146609067917","6","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-06-08T13:20:12Z"
"28dc4c74-1eb5-4c93-99d2-e1f349aeb687","DSW Dental","-74.05070198","40.7342959","dentist","general_dentistry | health_and_medical","149 Palisade Ave","Jersey City","07306-1113","NJ","US","+12017985551","info@dswdental.net","http://www.dswdental.com/","https://www.facebook.com/585045334900316","Dental Associates at Christ Hospital","0.8076954483985901","3","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"c440265f-b1cd-40eb-b337-c345f1928880","Practice at Maxwell Place","-74.024319","40.750457","dentist","health_and_medical | oral_surgeon","1130 Maxwell Ln","Hoboken","07030-6872","NJ","US","+12017929400","info@drdepaola.com","http://www.cosmeticdentistryhoboken.com/contact","https://www.facebook.com/366087132108","Practice at Maxwell Place","0.9241516590118408","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"3ea6056f-3740-4868-9e89-738c9d994d1c","Park Slope Dentistry","-73.98321966","40.67655382","dentist","general_dentistry | cosmetic_dentist","586 President St","New York","11215-1212","NY","US","+17183986300","contactus@parkslopedentistry.com","http://parkslopedentistry.com","https://www.facebook.com/539467896231811","","0.9902192950248718","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"33229bf8-3042-421f-ac34-09322f8cc8d7","Frank R. DePaola, D.D.S.& Assoc, LLC","-74.0242340760569","40.7505492409277","dentist","","1130 Maxwell Ln","Hoboken","07030","NJ","US","(201) 792-9400","info@drdepaola.com","http://www.cosmeticdentistryhoboken.com","https://www.twitter.com/maxwelldentists | https://www.facebook.com/366087132108","","0.9902192950248718","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2026-03-16T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"c385f81f-363a-4488-aeb2-4956386943ed","Bitesize Pediatric Dentistry - Park Slope","-73.9835624385793","40.7492809617844","dentist","","379 5th Ave","Brooklyn","11215","NY","US","(917) 397-1341","","https://www.wearebitesize.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-06-06T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"63306481-a396-4616-81a4-d09c3d044b22","J & H Dental Associates","-73.979527","40.747717","dentist","","120 E 36th St Ste 1A","New York","10016","NY","US","(212) 679-8036","","https://www.jandhdental.com","","","0.9902192950248718","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-10-28T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"a5ea40ec-eac2-4fec-b54e-0904e32f0cc5","Taudel, Mary A, DDS","-73.9802374418282","40.7480218657912","dentist","","37 Park Ave","New York","10016","NY","US","(212) 951-7104","","http://www.marytaudeldds.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-04-21T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"b69dd237-246b-428a-a80c-2f66de48e87a","InStyle Dental","-73.99050029","40.75132239","dentist","general_dentistry | cosmetic_dentist","450 Fashion Ave","New York","10123-0004","NY","US","+12126952173","contact@instyledentalcare.com","https://www.instyledentalcare.com/","https://www.facebook.com/109670973860926","","0.9793786406517029","1","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"32b21517-d3a1-45d4-aa06-1413069b3403","InStyle Dental","-73.9905976","40.7513609","dentist","","450 Fashion Ave Ste 800","New York","10123","NY","US","(212) 695-2173","contact@instyledentalcare.com","https://www.instyledentalcare.com","https://www.facebook.com/109670973860926","","0.77","6","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-03-20T00:00:00.000 | 2026-06-11T11:57:15Z"
"dec0d8fa-ff07-455f-8092-6d96ffcd11fd","Mylonakis Toula DMD","-73.98033301","40.74812161","dentist","general_dentistry | doctor","37 Park Ave","New York","10016-3900","NY","US","+12128326670","tmylonakis@gmail.com","http://toulamylonakisdmd.com","https://www.facebook.com/600479906744844","","0.9508928060531616","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"a69dbf92-b8fb-4197-9dcd-a01056d68481","Irene Grafman DDS - Smile Health Spa","-73.9794852052912","40.7477723921694","dentist","","120 E 36th St Ste 1F","New York","10016","NY","US","(212) 532-5377","","http://www.smilehealthspa.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-04-04T00:00:00.000 | 2026-06-11T11:57:15Z"
"a10fd106-5832-4d86-8fd0-32c788a0cd0e","Nina Kiani, DDS","-73.99205629","40.75173586","dentist","general_dentistry | health_and_medical","225 W 34th St","New York","10122-0001","NY","US","+12122798770","carmen@ninakianidds.com","http://www.ninakianidds.com/","https://www.facebook.com/227907360653485","Nina Kiani DDS","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"775bd42e-b510-44d1-bb0a-2c2aa54bd10a","Dr. Mylonakis, DMD","-73.9802474975586","40.7481384277344","dentist","","37 Park Ave","New York","10016","NY","US","(212) 832-6670","","http://toulamylonakisdmd.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-11-14T00:00:00.000 | 2026-06-11T11:57:15Z"
"e4cb4853-fe71-44ca-b3a9-4fe49cc83f7f","Augusto Rodrigues","-73.9817961097294","40.7487891126813","dentist","","36 E 36th St Ste 202","New York","10016","NY","US","(212) 213-8575","","http://www.infodentist.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-05-01T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"08381bc2-8ed8-4410-b4a9-539dfb8d38fc","Joanne Caplin DDS PC","-73.9813517849517","40.7486448696122","dentist","cosmetic_dentist | family_practice","36 E 36th St","New York","10016-0051","NY","US","+12125328666","nothing@gmail.com","http://www.infodentist.com/","https://www.facebook.com/189195144449482","","0.9199122190475464","10","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"a19d0938-f1d3-4116-baaf-9c74c7412de1","Edward Alvarez, DDS","-73.9766881822064","40.7466068883382","dentist","","210 E 36th St Apt 1H","New York","10016","NY","US","(212) 684-4463","nyclaserdentist@gmail.com","http://www.nyclaserdentist.com","https://www.twitter.com/nyclaserdentist | https://www.facebook.com/168693336496925","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-05-01T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"b1a7627c-a40c-4602-a83a-3d4ab933b07a","Making You Smile","-73.98114031","40.7486105","dentist","orthodontist | cosmetic_dentist","36 E 36th St","New York","10016-0051","NY","US","+16468464645","care@makingyousmile.com","http://MakingYouSmile.NYC/","https://www.facebook.com/127414497331905","Making You Smile NYC","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"404e47af-2a11-4dc3-83f2-a156565c8529","Brooklyn Emergency Dental Pros","-73.9555095005882","40.7262989762876","dentist","","21 Clifford Pl","Brooklyn","11222","NY","US","(718) 557-9098","","http://www.emergencydentalpros.com/brooklyn-ny","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-03-20T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"5ba71a56-d588-4f01-92bc-70c75ff7374e","41 Park Dental (Offices of Engelson and Girardi)","-73.9799882957243","40.7483523153339","dentist","","40 Park Ave","New York","10016","NY","US","(212) 679-7779","","https://www.41parkdental.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-08-12T00:00:00.000 | 2026-06-11T11:57:15Z"
"c48052d1-663b-4e5b-81e2-b527dea5d527","Dr. Nojan Bakhtiari","-73.98005542","40.7484411","dentist","doctor","41 Park Ave","New York","10016-3483","NY","US","+13477083865","info@doctortmj.com","http://www.DoctorTMJ.com/","https://www.facebook.com/984268451651313","","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"bfd918e8-b239-4801-be68-6e2a38266420","Serenity Dental","-73.98619542","40.75068482","dentist","general_dentistry | health_and_medical","70 W 36th St","New York","10018-1188","NY","US","+16467818150","serenitydentalny@gmail.com","http://www.serenitydentalny.com/","https://www.facebook.com/661785600597631","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"17c4836b-21a8-4581-bec6-ca5de24d9e14","Park Orthodontics","-73.9805702349358","40.7487142937121","dentist","","40 Park Ave","New York","10016","NY","US","(917) 363-1201","","http://www.parkortho.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-05-01T00:00:00.000 | 2026-06-11T11:57:15Z"
"7af38e50-15b1-4937-8eb0-5082e147e917","ProDent NY","-73.982041668818","40.7494838994679","dentist","","220 Madison Ave, Office B","New York","10016","NY","US","(212) 213-6622","","http://www.prodentny.com","https://www.twitter.com/prodentny","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2022-10-03T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"e334d93a-3f27-4223-8ecd-c03c0e8e5ed1","Ainslie Street Dental","-73.951914","40.712694","dentist","hospital | transportation","65 Ainslie St","New York","11211-3434","NY","US","+17185992885","","","https://www.facebook.com/874792195898186","","0.5360459089279175","5","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"24efcf1f-8b7e-4143-af04-ec34500e811b","Stephen Lim, DDS & Associates","-73.9809361350294","40.7491360576484","dentist","","30 E 37th St","New York","10016","NY","US","(212) 679-4300","","http://www.StephenLimDDS.com","https://www.twitter.com/stephenlimdds","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-03-26T00:00:00.000 | 2026-06-11T11:57:15Z"
"558f5b3c-6274-4722-a3bc-9c0c00317bb2","Smile Cafe Dental Spa","-73.97987283","40.74871967","dentist","cosmetic_dentist | general_dentistry","45 Park Ave","New York","10016-0295","NY","US","+12127797743","info@smilecafeny.com","http://www.SmileCafeNY.com/","https://www.facebook.com/119068288192083","Smile Cafe","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"84b2d587-d2f3-4f3c-8055-909c01ef015a","New York Dentist- Slim Dental - Murray Hill","-73.980848872848","40.7491384129242","dentist","","30 E 37th St","New York","10016","NY","US","(646) 727-4188","","https://www.slimdental.com/contact-us/dentist-murray-hill","","","0.9902192950248718","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-02-27T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"a24723cf-c22e-4174-b8df-0cdf26f1d966","Dr. Benjamin Schwartz","-73.98178038","40.74956215","dentist","general_dentistry","220 Madison Ave","New York","10016-0019","NY","US","+12122136622","info@prodentny.com","http://www.ProDentNY.com/","https://www.facebook.com/116226585102462","ProDent NY : Dr. Benjamin Schwartz DDS FAGD","0.9199122190475464","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"2cf20f22-d459-40fb-9946-d902a4917ce7","Ebenezer Dental","-73.98993197","40.752123","dentist","general_dentistry","474 7th Ave","New York","10018-7184","NY","US","+12126874400","ebenezerdental@hotmail.com","http://ebenezerdental.com/xe/","https://www.facebook.com/136209926419111","Ebenezer Dental","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"9420e925-5ccd-49d2-9499-c0c0e8897bfe","Marc C. Hendler","-73.97892645","40.74861792","dentist","general_dentistry","117 E 37th St","New York","10016-3044","NY","US","+12126859599","37dentalclinic@gmail.com","https://www.zocdoc.com/dentist/marc-hendler-dds-187919","https://www.facebook.com/811851332533489","","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"36a2bd32-a34e-432d-812c-5156a9c1caf2","Farahnick Michael DDS","-73.97854227","40.74848683","dentist","general_dentistry | health_and_medical","123 E 37th St","New York","10016-3030","NY","US","+12126969666","","http://www.michaelfarahnick.com/","https://www.facebook.com/158154094219372","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"1f3a3cc7-b859-4d5e-a73f-92f70587182c","Massol Dental","-73.97647296","40.74758163","dentist","general_dentistry | health_and_medical","201 E 37th St","New York","10016-3142","NY","US","+12128839030","contact@massoldentalnyc.com","http://www.massoldentalnyc.com","https://www.facebook.com/132165246815672","","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"f3b31c2e-91d2-46d5-aa24-281ec8d647d3","Dr. Debra Dermack, DDS","-73.9802422495846","40.7492626945482","dentist","","50 Park Ave","New York","10016","NY","US","(212) 683-3181","ddermack@aol.com","http://drdermackdds.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-03-26T00:00:00.000 | 2026-06-11T11:57:15Z"
"a30bb3eb-8740-43e0-b348-66468ec52967","Dermack Debra DDS","-73.98014837","40.74922581","dentist","general_dentistry | doctor","50 Park Ave","New York","10016-3073","NY","US","+12126833181","","http://www.drdermackdds.com/","https://www.facebook.com/465954483487627","Debra Dermack, DDS","0.8914167881011963","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"8cf942d6-fe47-41bd-ac7a-69ec73e3ca2b","Jaklin Morovati","-73.9785548058903","40.7485528505329","dentist","","123 E 37th St Ste 1","New York","10016","NY","US","(212) 297-2567","","http://www.jaklinmorovatidds.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-04-21T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"edf9e8d6-07fa-4980-8c2a-ac1789bc06a5","Eed Inc","-73.98219043","40.75004679","dentist","hospital","13 E 37th St","New York","10016-2821","NY","US","+12122234474","","","https://www.facebook.com/1679147952332839","","0.9199122190475464","6","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"5c8745e7-6402-4158-8c8b-220ca127ad7b","Zenith Dental Arts","-73.97594278","40.67819936","dentist","cosmetic_dentist | general_dentistry","131 6th Ave","Brooklyn","11217-4698","NY","US","+17182235885","zenithdentalarts@gmail.com","http://www.zenithdentalarts.com/","https://www.facebook.com/583644275448299","","0.9902192950248718","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"b5e11d77-3f17-43e7-bf91-c13025e420f5","Dr. Andrew Weber DDS","-73.978380283778","40.7485575574328","dentist","","123 E 37th St","New York","10016","NY","US","(212) 213-6555","","https://www.lehmanndds.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-10-03T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"de1a135c-bf2f-4329-ade8-f19a95a54479","Prospect Heights Dental Care","-73.97405511","40.67913375","dentist","hospital","270 Flatbush Ave","Brooklyn","11217-2820","NY","US","+17186225144","docmouth@aol.com","https://thebestbrooklyndentist.com/","https://www.facebook.com/125574274144220","Prospect Heights Dental Associates, PC","0.9577837586402893","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
